timestamp,zone,occupancy_count,zone_capacity,occupancy_pct
2026-03-22 07:15:00,North_Wing_G,1.0661327672557008,180,0.005922959818087227
2026-03-22 07:15:00,South_Wing_G,0.6275426349137225,150,0.004183617566091483
2026-03-22 07:15:00,Elevators_G,0.0,100,0.0
2026-03-22 07:15:00,Student_Lounge,0.0,220,0.0
2026-03-22 07:15:00,Central_Stairs_G1,2.802499828863333,80,0.03503124786079166
2026-03-22 07:15:00,Elevators_F1,4.803019406594976,90,0.05336688229549973
2026-03-22 07:15:00,North_Wing_F1,1.2851923606948183,160,0.008032452254342615
2026-03-22 07:15:00,South_Wing_F1,0.010199395431286451,140,7.285282450918894e-05
2026-03-22 07:15:00,Quiet_Study_Area,0.0,120,0.0
2026-03-22 07:15:00,Central_Stairs_12,0.4754712046645558,70,0.006792445780922226
2026-03-22 07:15:00,Elevators_F2,0.0,80,0.0
2026-03-22 07:15:00,North_Wing_F2,0.0,150,0.0
2026-03-22 07:15:00,South_Wing_F2,3.2933757554715846,120,0.027444797962263203
2026-03-22 07:15:00,Grand_Auditorium,2.8267380061003653,200,0.014133690030501826
2026-03-22 07:20:00,Main_Lobby,0.3585512699126323,120,0.002987927249271936
2026-03-22 07:20:00,North_Wing_G,3.7018792704163044,180,0.020565995946757246
2026-03-22 07:20:00,South_Wing_G,1.3035014608802324,150,0.00869000973920155
2026-03-22 07:20:00,Elevators_G,0.0,100,0.0
2026-03-22 07:20:00,Student_Lounge,0.0,220,0.0
2026-03-22 07:20:00,Central_Stairs_G1,0.0,80,0.0
2026-03-22 07:20:00,Elevators_F1,4.144623174264403,90,0.04605136860293781
2026-03-22 07:20:00,North_Wing_F1,0.0,160,0.0
2026-03-22 07:20:00,South_Wing_F1,1.6861155851515892,140,0.01204368275108278
2026-03-22 07:20:00,Quiet_Study_Area,5.827724932014659,120,0.048564374433455494
2026-03-22 07:20:00,Central_Stairs_12,0.0,70,0.0
2026-03-22 07:20:00,Elevators_F2,0.5354229246876716,80,0.006692786558595895
2026-03-22 07:20:00,North_Wing_F2,0.0,150,0.0
2026-03-22 07:20:00,South_Wing_F2,2.8350539439311238,120,0.023625449532759364
2026-03-22 07:20:00,Grand_Auditorium,3.054838747678265,200,0.015274193738391324
2026-03-22 07:25:00,Main_Lobby,0.0,120,0.0
2026-03-22 07:25:00,North_Wing_G,2.4572291677591016,180,0.013651273154217231
2026-03-22 07:25:00,South_Wing_G,1.7825901967976465,150,0.011883934645317644
2026-03-22 07:25:00,Elevators_G,0.2605490429457717,100,0.002605490429457717
2026-03-22 07:25:00,Student_Lounge,0.0,220,0.0
2026-03-22 07:25:00,Central_Stairs_G1,0.0,80,0.0
2026-03-22 07:25:00,Elevators_F1,8.207972049369847,90,0.09119968943744274
2026-03-22 07:25:00,North_Wing_F1,1.67697840747269,160,0.010481115046704311
2026-03-22 07:25:00,South_Wing_F1,3.446456333878716,140,0.02461754524199083
2026-03-22 07:25:00,Quiet_Study_Area,5.149954490447124,120,0.0429162874203927
2026-03-22 07:25:00,Central_Stairs_12,0.0,70,0.0
2026-03-22 07:25:00,Elevators_F2,0.0,80,0.0
2026-03-22 07:25:00,North_Wing_F2,0.0,150,0.0
2026-03-22 07:25:00,South_Wing_F2,5.918109330262086,120,0.04931757775218405
2026-03-22 07:25:00,Grand_Auditorium,2.736448640680832,200,0.01368224320340416
2026-03-22 07:30:00,Main_Lobby,2.6120034834136496,120,0.021766695695113747
2026-03-22 07:30:00,North_Wing_G,1.552617060634245,180,0.008625650336856918
2026-03-22 07:30:00,South_Wing_G,2.537460574243939,150,0.016916403828292927
2026-03-22 07:30:00,Elevators_G,0.6178485130650522,100,0.006178485130650522
2026-03-22 07:30:00,Student_Lounge,0.0,220,0.0
2026-03-22 07:30:00,Central_Stairs_G1,3.447331441566594,80,0.043091643019582425
2026-03-22 07:30:00,Elevators_F1,6.86044884633592,90,0.07622720940373245
2026-03-22 07:30:00,North_Wing_F1,0.0,160,0.0
2026-03-22 07:30:00,South_Wing_F1,4.52156443582765,140,0.03229688882734036
2026-03-22 07:30:00,Quiet_Study_Area,5.028006109780883,120,0.04190005091484069
2026-03-22 07:30:00,Central_Stairs_12,0.6751490975978671,70,0.009644987108540958
2026-03-22 07:30:00,Elevators_F2,0.1811698138034911,80,0.002264622672543639
2026-03-22 07:30:00,North_Wing_F2,0.0,150,0.0
2026-03-22 07:30:00,South_Wing_F2,3.937990996806279,120,0.03281659164005232
2026-03-22 07:30:00,Grand_Auditorium,0.8566397608916394,200,0.004283198804458197
2026-03-22 07:35:00,Main_Lobby,4.360870853261769,120,0.036340590443848075
2026-03-22 07:35:00,North_Wing_G,1.558512231293245,180,0.008658401284962472
2026-03-22 07:35:00,South_Wing_G,3.33033332706348,150,0.022202222180423198
2026-03-22 07:35:00,Elevators_G,0.0,100,0.0
2026-03-22 07:35:00,Student_Lounge,1.0762308740078521,220,0.00489195851821751
2026-03-22 07:35:00,Central_Stairs_G1,3.060194573760083,80,0.03825243217200104
2026-03-22 07:35:00,Elevators_F1,6.244571360185373,90,0.06938412622428192
2026-03-22 07:35:00,North_Wing_F1,0.35314671690742205,160,0.002207166980671388
2026-03-22 07:35:00,South_Wing_F1,4.36954816029594,140,0.031211058287828143
2026-03-22 07:35:00,Quiet_Study_Area,9.787152257559395,120,0.08155960214632829
2026-03-22 07:35:00,Central_Stairs_12,0.0,70,0.0
2026-03-22 07:35:00,Elevators_F2,0.0,80,0.0
2026-03-22 07:35:00,North_Wing_F2,0.631210007180681,150,0.004208066714537873
2026-03-22 07:35:00,South_Wing_F2,2.190572526171695,120,0.018254771051430793
2026-03-22 07:35:00,Grand_Auditorium,0.0,200,0.0
2026-03-22 07:40:00,Main_Lobby,2.026049419528167,120,0.016883745162734724
2026-03-22 07:40:00,North_Wing_G,5.937058080355902,180,0.03298365600197723
2026-03-22 07:40:00,South_Wing_G,1.392625155380286,150,0.00928416770253524
2026-03-22 07:40:00,Elevators_G,0.0,100,0.0
2026-03-22 07:40:00,Student_Lounge,5.277936498430205,220,0.023990620447410023
2026-03-22 07:40:00,Central_Stairs_G1,0.6652618236935033,80,0.008315772796168791
2026-03-22 07:40:00,Elevators_F1,11.861087304673294,90,0.13178985894081438
2026-03-22 07:40:00,North_Wing_F1,0.0,160,0.0
2026-03-22 07:40:00,South_Wing_F1,7.515702258098251,140,0.05368358755784465
2026-03-22 07:40:00,Quiet_Study_Area,8.695861947340122,120,0.07246551622783434
2026-03-22 07:40:00,Central_Stairs_12,0.8695321489332373,70,0.01242188784190339
2026-03-22 07:40:00,Elevators_F2,0.0,80,0.0
2026-03-22 07:40:00,North_Wing_F2,0.10873962769182643,150,0.0007249308512788429
2026-03-22 07:40:00,South_Wing_F2,2.4869473630139476,120,0.020724561358449564
2026-03-22 07:40:00,Grand_Auditorium,0.943077045090278,200,0.00471538522545139
2026-03-22 07:45:00,Main_Lobby,2.2575737976160375,120,0.018813114980133647
2026-03-22 07:45:00,North_Wing_G,5.6816800257815885,180,0.03156488903211994
2026-03-22 07:45:00,South_Wing_G,0.0,150,0.0
2026-03-22 07:45:00,Elevators_G,0.0,100,0.0
2026-03-22 07:45:00,Student_Lounge,8.081386490830665,220,0.036733574958321205
2026-03-22 07:45:00,Central_Stairs_G1,0.0,80,0.0
2026-03-22 07:45:00,Elevators_F1,11.700403948987503,90,0.13000448832208336
2026-03-22 07:45:00,North_Wing_F1,2.38228590617773,160,0.014889286913610814
2026-03-22 07:45:00,South_Wing_F1,7.89816467926122,140,0.056415461994723
2026-03-22 07:45:00,Quiet_Study_Area,9.90678240645002,120,0.08255652005375017
2026-03-22 07:45:00,Central_Stairs_12,0.0,70,0.0
2026-03-22 07:45:00,Elevators_F2,0.5274344087130391,80,0.006592930108912989
2026-03-22 07:45:00,North_Wing_F2,0.0,150,0.0
2026-03-22 07:45:00,South_Wing_F2,1.8041142731531077,120,0.01503428560960923
2026-03-22 07:45:00,Grand_Auditorium,3.839711934565591,200,0.019198559672827954
2026-03-22 07:50:00,Main_Lobby,1.665955588066421,120,0.013882963233886842
2026-03-22 07:50:00,North_Wing_G,6.037161234897946,180,0.03353978463832192
2026-03-22 07:50:00,South_Wing_G,0.0,150,0.0
2026-03-22 07:50:00,Elevators_G,3.45470042832837,100,0.0345470042832837
2026-03-22 07:50:00,Student_Lounge,9.340731897609695,220,0.04245787226186225
2026-03-22 07:50:00,Central_Stairs_G1,0.0,80,0.0
2026-03-22 07:50:00,Elevators_F1,10.576867737186628,90,0.11752075263540698
2026-03-22 07:50:00,North_Wing_F1,3.4926405696056646,160,0.021829003560035403
2026-03-22 07:50:00,South_Wing_F1,9.849033868396994,140,0.07035024191712139
2026-03-22 07:50:00,Quiet_Study_Area,12.920375023610951,120,0.1076697918634246
2026-03-22 07:50:00,Central_Stairs_12,1.6559763535941179,70,0.023656805051344543
2026-03-22 07:50:00,Elevators_F2,0.6351898512555055,80,0.00793987314069382
2026-03-22 07:50:00,North_Wing_F2,1.979167869189706,150,0.013194452461264708
2026-03-22 07:50:00,South_Wing_F2,3.246395477060773,120,0.027053295642173108
2026-03-22 07:50:00,Grand_Auditorium,3.8716248189978835,200,0.019358124094989416
2026-03-22 07:55:00,Main_Lobby,3.0958288802006635,120,0.025798574001672195
2026-03-22 07:55:00,North_Wing_G,7.278613453896992,180,0.040436741410538844
2026-03-22 07:55:00,South_Wing_G,0.0,150,0.0
2026-03-22 07:55:00,Elevators_G,2.340523349105014,100,0.02340523349105014
2026-03-22 07:55:00,Student_Lounge,10.201266433765657,220,0.04636939288075299
2026-03-22 07:55:00,Central_Stairs_G1,0.0,80,0.0
2026-03-22 07:55:00,Elevators_F1,7.458398152671154,90,0.08287109058523504
2026-03-22 07:55:00,North_Wing_F1,3.8571666281510124,160,0.024107291425943828
2026-03-22 07:55:00,South_Wing_F1,10.612487165755933,140,0.07580347975539953
2026-03-22 07:55:00,Quiet_Study_Area,12.856720655699725,120,0.10713933879749771
2026-03-22 07:55:00,Central_Stairs_12,2.4271811602404765,70,0.03467401657486395
2026-03-22 07:55:00,Elevators_F2,0.0,80,0.0
2026-03-22 07:55:00,North_Wing_F2,3.1132314554194203,150,0.020754876369462803
2026-03-22 07:55:00,South_Wing_F2,5.961391804204077,120,0.04967826503503398
2026-03-22 07:55:00,Grand_Auditorium,5.407882794477084,200,0.02703941397238542
2026-03-22 08:00:00,Main_Lobby,4.61951994587602,120,0.03849599954896683
2026-03-22 08:00:00,North_Wing_G,7.307785634449327,180,0.04059880908027404
2026-03-22 08:00:00,South_Wing_G,0.5406864785634518,150,0.003604576523756345
2026-03-22 08:00:00,Elevators_G,1.9093681159650966,100,0.019093681159650967
2026-03-22 08:00:00,Student_Lounge,10.248423153012716,220,0.046583741604603254
2026-03-22 08:00:00,Central_Stairs_G1,0.0,80,0.0
2026-03-22 08:00:00,Elevators_F1,9.996174507260523,90,0.11106860563622803
2026-03-22 08:00:00,North_Wing_F1,2.032072447131836,160,0.012700452794573974
2026-03-22 08:00:00,South_Wing_F1,11.949114948838114,140,0.08535082106312938
2026-03-22 08:00:00,Quiet_Study_Area,14.776429101117879,120,0.12313690917598233
2026-03-22 08:00:00,Central_Stairs_12,4.02117484854523,70,0.05744535497921757
2026-03-22 08:00:00,Elevators_F2,4.65530620069217,80,0.05819132750865212
2026-03-22 08:00:00,North_Wing_F2,0.0,150,0.0
2026-03-22 08:00:00,South_Wing_F2,4.779491783140539,120,0.03982909819283783
2026-03-22 08:00:00,Grand_Auditorium,7.598345429640542,200,0.03799172714820271
2026-03-22 08:05:00,Main_Lobby,1.9754408923109223,120,0.016462007435924353
2026-03-22 08:05:00,North_Wing_G,5.335948468734838,180,0.029644158159637987
2026-03-22 08:05:00,South_Wing_G,1.5556021293875708,150,0.010370680862583805
2026-03-22 08:05:00,Elevators_G,0.0,100,0.0
2026-03-22 08:05:00,Student_Lounge,10.150338455856785,220,0.0461379020720763
2026-03-22 08:05:00,Central_Stairs_G1,0.9187715434332235,80,0.011484644292915295
2026-03-22 08:05:00,Elevators_F1,9.536790703491084,90,0.10596434114990093
2026-03-22 08:05:00,North_Wing_F1,2.338956326155608,160,0.01461847703847255
2026-03-22 08:05:00,South_Wing_F1,9.604630331026264,140,0.06860450236447331
2026-03-22 08:05:00,Quiet_Study_Area,14.114668122240886,120,0.11762223435200739
2026-03-22 08:05:00,Central_Stairs_12,2.9598193474130987,70,0.04228313353447284
2026-03-22 08:05:00,Elevators_F2,3.9345121204922515,80,0.04918140150615315
2026-03-22 08:05:00,North_Wing_F2,1.659038084048146,150,0.011060253893654308
2026-03-22 08:05:00,South_Wing_F2,1.9779486488056919,120,0.0164829054067141
2026-03-22 08:05:00,Grand_Auditorium,2.432001959633207,200,0.012160009798166036
2026-03-22 08:10:00,Main_Lobby,3.323056919277032,120,0.027692140993975267
2026-03-22 08:10:00,North_Wing_G,5.601692871415373,180,0.031120515952307626
2026-03-22 08:10:00,South_Wing_G,4.151686114259562,150,0.027677907428397076
2026-03-22 08:10:00,Elevators_G,0.0,100,0.0
2026-03-22 08:10:00,Student_Lounge,9.21822349521418,220,0.04190101588733718
2026-03-22 08:10:00,Central_Stairs_G1,1.0706025956355525,80,0.013382532445444406
2026-03-22 08:10:00,Elevators_F1,8.072070292394033,90,0.08968966991548925
2026-03-22 08:10:00,North_Wing_F1,0.4786669116143998,160,0.0029916681975899985
2026-03-22 08:10:00,South_Wing_F1,10.599462206219231,140,0.07571044433013736
2026-03-22 08:10:00,Quiet_Study_Area,11.05124755554818,120,0.09209372962956816
2026-03-22 08:10:00,Central_Stairs_12,0.6516245865100627,70,0.009308922664429467
2026-03-22 08:10:00,Elevators_F2,3.3675755749875202,80,0.042094694687344
2026-03-22 08:10:00,North_Wing_F2,3.453542064376993,150,0.023023613762513287
2026-03-22 08:10:00,South_Wing_F2,0.7627974465263518,120,0.006356645387719599
2026-03-22 08:10:00,Grand_Auditorium,1.0718809307576156,200,0.005359404653788078
2026-03-22 08:15:00,Main_Lobby,2.835056421101611,120,0.02362547017584676
2026-03-22 08:15:00,North_Wing_G,6.069790109257494,180,0.03372105616254163
2026-03-22 08:15:00,South_Wing_G,3.369634718645266,150,0.022464231457635108
2026-03-22 08:15:00,Elevators_G,2.134444833143966,100,0.02134444833143966
2026-03-22 08:15:00,Student_Lounge,11.06903708428506,220,0.050313804928568455
2026-03-22 08:15:00,Central_Stairs_G1,0.7322144776521344,80,0.00915268097065168
2026-03-22 08:15:00,Elevators_F1,11.524013429411353,90,0.12804459366012613
2026-03-22 08:15:00,North_Wing_F1,0.5825597580553282,160,0.0036409984878458014
2026-03-22 08:15:00,South_Wing_F1,12.080832618933396,140,0.08629166156380998
2026-03-22 08:15:00,Quiet_Study_Area,11.117020356993269,120,0.09264183630827724
2026-03-22 08:15:00,Central_Stairs_12,1.2521234386778601,70,0.017887477695398002
2026-03-22 08:15:00,Elevators_F2,0.0016310232573526484,80,2.0387790716908105e-05
2026-03-22 08:15:00,North_Wing_F2,1.0643948957845981,150,0.0070959659718973205
2026-03-22 08:15:00,South_Wing_F2,0.1170408584772562,120,0.0009753404873104683
2026-03-22 08:15:00,Grand_Auditorium,3.228610022496298,200,0.01614305011248149
2026-03-22 08:20:00,Main_Lobby,3.401045844661901,120,0.028342048705515842
2026-03-22 08:20:00,North_Wing_G,5.271139578171559,180,0.029284108767619773
2026-03-22 08:20:00,South_Wing_G,4.470313839835138,150,0.029802092265567588
2026-03-22 08:20:00,Elevators_G,4.192236150221305,100,0.04192236150221305
2026-03-22 08:20:00,Student_Lounge,10.482715282343685,220,0.04764870582883493
2026-03-22 08:20:00,Central_Stairs_G1,1.1356415159958682,80,0.014195518949948352
2026-03-22 08:20:00,Elevators_F1,11.294521086260431,90,0.12549467873622702
2026-03-22 08:20:00,North_Wing_F1,0.4545828401062032,160,0.00284114275066377
2026-03-22 08:20:00,South_Wing_F1,9.932522610586517,140,0.07094659007561797
2026-03-22 08:20:00,Quiet_Study_Area,8.734329634545725,120,0.07278608028788104
2026-03-22 08:20:00,Central_Stairs_12,2.4140489649416415,70,0.03448641378488059
2026-03-22 08:20:00,Elevators_F2,2.172081602097271,80,0.02715102002621589
2026-03-22 08:20:00,North_Wing_F2,0.4102946094379504,150,0.0027352973962530024
2026-03-22 08:20:00,South_Wing_F2,0.0,120,0.0
2026-03-22 08:20:00,Grand_Auditorium,0.0,200,0.0
2026-03-22 08:25:00,Main_Lobby,0.0,120,0.0
2026-03-22 08:25:00,North_Wing_G,7.848071922805762,180,0.04360039957114312
2026-03-22 08:25:00,South_Wing_G,2.714930138197624,150,0.018099534254650825
2026-03-22 08:25:00,Elevators_G,0.0,100,0.0
2026-03-22 08:25:00,Student_Lounge,15.087744497551482,220,0.06858065680705219
2026-03-22 08:25:00,Central_Stairs_G1,0.0,80,0.0
2026-03-22 08:25:00,Elevators_F1,7.735053537256157,90,0.08594503930284618
2026-03-22 08:25:00,North_Wing_F1,0.6277495296871297,160,0.00392343456054456
2026-03-22 08:25:00,South_Wing_F1,10.725926199696513,140,0.07661375856926081
2026-03-22 08:25:00,Quiet_Study_Area,9.647412959519677,120,0.0803951079959973
2026-03-22 08:25:00,Central_Stairs_12,4.040586302727849,70,0.0577226614675407
2026-03-22 08:25:00,Elevators_F2,0.18692469045604176,80,0.002336558630700522
2026-03-22 08:25:00,North_Wing_F2,3.069695660574779,150,0.020464637737165194
2026-03-22 08:25:00,South_Wing_F2,2.807642784133114,120,0.02339702320110928
2026-03-22 08:25:00,Grand_Auditorium,2.9100911525414226,200,0.014550455762707113
2026-03-22 08:30:00,Main_Lobby,0.5164576466453904,120,0.00430381372204492
2026-03-22 08:30:00,North_Wing_G,6.7176839061831295,180,0.037320466145461834
2026-03-22 08:30:00,South_Wing_G,1.6300795043417926,150,0.01086719669561195
2026-03-22 08:30:00,Elevators_G,0.0,100,0.0
2026-03-22 08:30:00,Student_Lounge,13.067573295746572,220,0.05939806043521169
2026-03-22 08:30:00,Central_Stairs_G1,0.0,80,0.0
2026-03-22 08:30:00,Elevators_F1,3.782351148773562,90,0.0420261238752618
2026-03-22 08:30:00,North_Wing_F1,1.1046351022370982,160,0.0069039693889818635
2026-03-22 08:30:00,South_Wing_F1,9.77886045408536,140,0.06984900324346685
2026-03-22 08:30:00,Quiet_Study_Area,9.723998832362309,120,0.08103332360301924
2026-03-22 08:30:00,Central_Stairs_12,5.219917449425156,70,0.07457024927750223
2026-03-22 08:30:00,Elevators_F2,0.945842542934152,80,0.0118230317866769
2026-03-22 08:30:00,North_Wing_F2,3.505837053477502,150,0.023372247023183346
2026-03-22 08:30:00,South_Wing_F2,2.5523723323738965,120,0.021269769436449138
2026-03-22 08:30:00,Grand_Auditorium,1.329041495883206,200,0.00664520747941603
2026-03-22 08:35:00,Main_Lobby,0.0,120,0.0
2026-03-22 08:35:00,North_Wing_G,5.35378079341559,180,0.02974322663008661
2026-03-22 08:35:00,South_Wing_G,1.368579897685535,150,0.009123865984570233
2026-03-22 08:35:00,Elevators_G,0.10228411710432357,100,0.0010228411710432358
2026-03-22 08:35:00,Student_Lounge,13.961711376715126,220,0.0634623244396142
2026-03-22 08:35:00,Central_Stairs_G1,0.0,80,0.0
2026-03-22 08:35:00,Elevators_F1,4.787097766371161,90,0.05318997518190179
2026-03-22 08:35:00,North_Wing_F1,0.0,160,0.0
2026-03-22 08:35:00,South_Wing_F1,9.524914864750507,140,0.06803510617678933
2026-03-22 08:35:00,Quiet_Study_Area,9.73594350742227,120,0.08113286256185225
2026-03-22 08:35:00,Central_Stairs_12,7.7821930133470865,70,0.11117418590495838
2026-03-22 08:35:00,Elevators_F2,0.3922391930801733,80,0.004902989913502166
2026-03-22 08:35:00,North_Wing_F2,0.0,150,0.0
2026-03-22 08:35:00,South_Wing_F2,1.9081331261128918,120,0.0159011093842741
2026-03-22 08:35:00,Grand_Auditorium,2.720632046282348,200,0.01360316023141174
2026-03-22 08:40:00,Main_Lobby,0.0,120,0.0
2026-03-22 08:40:00,North_Wing_G,5.574046857409081,180,0.030966926985606005
2026-03-22 08:40:00,South_Wing_G,0.0,150,0.0
2026-03-22 08:40:00,Elevators_G,3.7384679596590504,100,0.0373846795965905
2026-03-22 08:40:00,Student_Lounge,12.625210183374632,220,0.057387319015339236
2026-03-22 08:40:00,Central_Stairs_G1,0.0,80,0.0
2026-03-22 08:40:00,Elevators_F1,3.5862261723205813,90,0.03984695747022868
2026-03-22 08:40:00,North_Wing_F1,0.4833194396416761,160,0.0030207464977604756
2026-03-22 08:40:00,South_Wing_F1,10.352617039600426,140,0.07394726456857448
2026-03-22 08:40:00,Quiet_Study_Area,11.969597135553045,120,0.09974664279627538
2026-03-22 08:40:00,Central_Stairs_12,6.145749620463803,70,0.08779642314948291
2026-03-22 08:40:00,Elevators_F2,1.9084752764550459,80,0.023855940955688073
2026-03-22 08:40:00,North_Wing_F2,0.0,150,0.0
2026-03-22 08:40:00,South_Wing_F2,0.0,120,0.0
2026-03-22 08:40:00,Grand_Auditorium,0.0,200,0.0
2026-03-22 08:45:00,Main_Lobby,0.0,120,0.0
2026-03-22 08:45:00,North_Wing_G,6.803060920969006,180,0.03779478289427226
2026-03-22 08:45:00,South_Wing_G,0.0,150,0.0
2026-03-22 08:45:00,Elevators_G,2.697582373743641,100,0.02697582373743641
2026-03-22 08:45:00,Student_Lounge,12.156429165454743,220,0.055256496206612465
2026-03-22 08:45:00,Central_Stairs_G1,0.9422725867998587,80,0.011778407334998233
2026-03-22 08:45:00,Elevators_F1,2.5624125423967734,90,0.02847125047107526
2026-03-22 08:45:00,North_Wing_F1,0.0,160,0.0
2026-03-22 08:45:00,South_Wing_F1,13.275992653676802,140,0.0948285189548343
2026-03-22 08:45:00,Quiet_Study_Area,10.814342349692062,120,0.09011951958076718
2026-03-22 08:45:00,Central_Stairs_12,5.250799325903845,70,0.0750114189414835
2026-03-22 08:45:00,Elevators_F2,1.4074193811771212,80,0.017592742264714016
2026-03-22 08:45:00,North_Wing_F2,1.1591222849529548,150,0.007727481899686365
2026-03-22 08:45:00,South_Wing_F2,0.0,120,0.0
2026-03-22 08:45:00,Grand_Auditorium,4.105369963891782,200,0.02052684981945891
2026-03-22 08:50:00,Main_Lobby,0.0,120,0.0
2026-03-22 08:50:00,North_Wing_G,7.545177790611832,180,0.04191765439228796
2026-03-22 08:50:00,South_Wing_G,0.0,150,0.0
2026-03-22 08:50:00,Elevators_G,2.906895329814254,100,0.02906895329814254
2026-03-22 08:50:00,Student_Lounge,15.547170730808848,220,0.07066895786731295
2026-03-22 08:50:00,Central_Stairs_G1,4.210262617634179,80,0.05262828272042723
2026-03-22 08:50:00,Elevators_F1,3.5422643954918076,90,0.039358493283242306
2026-03-22 08:50:00,North_Wing_F1,0.0,160,0.0
2026-03-22 08:50:00,South_Wing_F1,15.14440002880359,140,0.10817428592002565
2026-03-22 08:50:00,Quiet_Study_Area,6.838038807054856,120,0.05698365672545713
2026-03-22 08:50:00,Central_Stairs_12,3.262793637358719,70,0.04661133767655313
2026-03-22 08:50:00,Elevators_F2,1.1556783918548785,80,0.014445979898185982
2026-03-22 08:50:00,North_Wing_F2,0.0,150,0.0
2026-03-22 08:50:00,South_Wing_F2,0.0,120,0.0
2026-03-22 08:50:00,Grand_Auditorium,5.5294778287886075,200,0.027647389143943036
2026-03-22 08:55:00,Main_Lobby,0.0,120,0.0
2026-03-22 08:55:00,North_Wing_G,8.722451067111141,180,0.048458061483950786
2026-03-22 08:55:00,South_Wing_G,4.765204565368147,150,0.031768030435787645
2026-03-22 08:55:00,Elevators_G,3.5476814398549483,100,0.03547681439854948
2026-03-22 08:55:00,Student_Lounge,16.668123641829027,220,0.07576419837195013
2026-03-22 08:55:00,Central_Stairs_G1,6.4972017259168995,80,0.08121502157396124
2026-03-22 08:55:00,Elevators_F1,2.5314444554040225,90,0.02812716061560025
2026-03-22 08:55:00,North_Wing_F1,1.5816034423579783,160,0.009885021514737365
2026-03-22 08:55:00,South_Wing_F1,13.10775459293886,140,0.09362681852099186
2026-03-22 08:55:00,Quiet_Study_Area,7.3111131380848215,120,0.06092594281737351
2026-03-22 08:55:00,Central_Stairs_12,4.99063944634262,70,0.07129484923346599
2026-03-22 08:55:00,Elevators_F2,0.0,80,0.0
